epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
0,234,,,,,,,,,,,,,,,,,29.959077835083008,19.124319076538086,29.125072479248047,0.9785202741622925,32.35971450805664,18.979206085205078,31.525665283203125,0.9666000008583069,25.550931930541992,15.524067878723145,24.716964721679688,0.9861111044883728,32.69151306152344,19.020898818969727,31.857479095458984,0.9651807546615601
0,234,28.626102447509766,14.556561470031738,27.79277992248535,0.962837815284729,31.69650650024414,15.292840957641602,30.86312484741211,0.951200008392334,27.409494400024414,12.999451637268066,26.57539176940918,0.9375,32.02376174926758,15.389148712158203,31.190380096435547,0.9503816962242126,,,,,,,,,,,,,,,,
1,469,,,,,,,,,,,,,,,,,14.39026165008545,8.678093910217285,13.556910514831543,0.8496419787406921,18.003902435302734,9.787150382995605,17.170509338378906,0.8695999979972839,10.485939979553223,6.4637980461120605,9.652459144592285,0.7916666865348816,18.459754943847656,9.943275451660156,17.62635040283203,0.8726990222930908
1,469,14.433930397033691,7.710922718048096,13.600106239318848,0.7972972989082336,19.84014320373535,9.20451831817627,19.006698608398438,0.8882666826248169,13.843021392822266,8.201003074645996,13.009284973144531,0.7916666865348816,20.394487380981445,9.348455429077148,19.56108283996582,0.8975337743759155,,,,,,,,,,,,,,,,
2,704,,,,,,,,,,,,,,,,,14.913874626159668,9.860562324523926,14.080480575561523,0.8687350749969482,17.476579666137695,10.659510612487793,16.643144607543945,0.875,11.533129692077637,7.919802188873291,10.699858665466309,0.8888888955116272,17.809616088867188,10.777499198913574,16.976186752319336,0.875360369682312
2,704,9.513839721679688,4.205958366394043,8.68060302734375,0.8209459185600281,13.101835250854492,5.31273889541626,12.268308639526367,0.8634666800498962,9.967306137084961,4.937099933624268,9.133875846862793,0.8958333134651184,13.457818031311035,5.414217472076416,12.624274253845215,0.8667058348655701,,,,,,,,,,,,,,,,
3,939,,,,,,,,,,,,,,,,,12.23301887512207,7.112480640411377,11.399646759033203,0.8568019270896912,14.825509071350098,7.806425094604492,13.992140769958496,0.88919997215271,10.19906234741211,6.097018241882324,9.365715980529785,0.9166666865348816,15.140292167663574,7.898204326629639,14.30692195892334,0.8917720317840576
3,939,8.895585060119629,3.8412768840789795,8.062784194946289,0.8040540814399719,11.434537887573242,4.7086591720581055,10.60112476348877,0.8333333134651184,8.70791244506836,3.8896749019622803,7.873887538909912,0.8333333134651184,11.693612098693848,4.7955803871154785,10.860152244567871,0.8358778357505798,,,,,,,,,,,,,,,,
4,1174,,,,,,,,,,,,,,,,,13.7432222366333,8.607939720153809,12.90953254699707,0.8496419787406921,16.11032485961914,9.260940551757812,15.276619911193848,0.868399977684021,10.029181480407715,6.508227825164795,9.195737838745117,0.8333333134651184,16.42738914489746,9.365577697753906,15.593682289123535,0.8707030415534973
4,1174,8.693504333496094,3.748587131500244,7.860660076141357,0.7770270109176636,11.083420753479004,4.560495376586914,10.250317573547363,0.8245333433151245,9.060331344604492,3.922985315322876,8.226560592651367,0.875,11.319625854492188,4.640040874481201,10.48651123046875,0.827950656414032,,,,,,,,,,,,,,,,
