epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
19,28139,,,,,,,,,,,,,,,,,4.080738544464111,1.5674370527267456,3.247459888458252,0.5799522399902344,3.9577252864837646,1.3617006540298462,3.1244826316833496,0.5582000017166138,5.345987319946289,1.9330052137374878,4.512290000915527,0.6388888955116272,3.924126625061035,1.3334600925445557,3.090894937515259,0.5548902153968811
19,28139,4.156808376312256,1.5812501907348633,3.3239195346832275,0.5801652669906616,4.064383506774902,1.4429798126220703,3.2314326763153076,0.582444429397583,4.916196346282959,1.919032096862793,4.083475112915039,0.6734693646430969,4.043877124786377,1.4238096475601196,3.21091628074646,0.5813348889350891,,,,,,,,,,,,,,,,
20,29546,,,,,,,,,,,,,,,,,4.075109004974365,1.5902769565582275,3.242156505584717,0.5871121883392334,3.866925001144409,1.3550506830215454,3.0341293811798096,0.5389999747276306,5.052970886230469,2.006495714187622,4.219701766967773,0.6666666865348816,3.8286399841308594,1.3227900266647339,2.995866298675537,0.5324905514717102
20,29546,4.05687952041626,1.5553098917007446,3.2237446308135986,0.5696969628334045,4.015631675720215,1.4156386852264404,3.1826937198638916,0.5751555562019348,4.980230331420898,1.9288479089736938,4.146653175354004,0.6768707633018494,3.99804949760437,1.395807147026062,3.16514253616333,0.5741748809814453,,,,,,,,,,,,,,,,
21,30953,,,,,,,,,,,,,,,,,4.000453472137451,1.5448962450027466,3.167508840560913,0.553699254989624,3.8440566062927246,1.3208913803100586,3.011263847351074,0.5386000275611877,4.791795253753662,1.8550363779067993,3.9585390090942383,0.625,3.8143885135650635,1.2915458679199219,2.9816174507141113,0.5358172655105591
21,30953,4.016946315765381,1.5346797704696655,3.184170961380005,0.5680440664291382,3.9710652828216553,1.3962401151657104,3.1382815837860107,0.5690222382545471,4.956231117248535,1.9092656373977661,4.123293876647949,0.6666666865348816,3.952772617340088,1.3765209913253784,3.1199941635131836,0.5677014589309692,,,,,,,,,,,,,,,,
22,32360,,,,,,,,,,,,,,,,,4.0524582862854,1.5426093339920044,3.2195370197296143,0.5823389291763306,3.810608148574829,1.3105942010879517,2.977783679962158,0.5329999923706055,4.8708624839782715,1.9204496145248413,4.037585258483887,0.6805555820465088,3.7712042331695557,1.2792962789535522,2.9383955001831055,0.5260589718818665
22,32360,3.9722273349761963,1.5227382183074951,3.1391794681549072,0.5570247769355774,3.9363787174224854,1.3848047256469727,3.1035351753234863,0.5622222423553467,4.752673625946045,1.8537530899047852,3.9194118976593018,0.6394557952880859,3.9214186668395996,1.3657656908035278,3.088599443435669,0.5615713000297546,,,,,,,,,,,,,,,,
23,33767,,,,,,,,,,,,,,,,,4.086222171783447,1.5533374547958374,3.2532694339752197,0.5632458329200745,3.827592134475708,1.3150339126586914,2.99487042427063,0.5357999801635742,4.785106658935547,1.9318079948425293,3.95194411277771,0.625,3.7882676124572754,1.2830405235290527,2.9555742740631104,0.5318252444267273
23,33767,3.922597646713257,1.5004796981811523,3.0893852710723877,0.5548209547996521,3.906816244125366,1.370755672454834,3.073964834213257,0.5608000159263611,4.709742069244385,1.8793634176254272,3.8766865730285645,0.6020408272743225,3.8938353061676025,1.3518760204315186,3.0610191822052,0.5607376098632812,,,,,,,,,,,,,,,,
24,35174,,,,,,,,,,,,,,,,,4.067461013793945,1.5437493324279785,3.2344810962677,0.577565610408783,3.8150253295898438,1.3072803020477295,2.982271194458008,0.532800018787384,4.765002250671387,1.89436936378479,3.931833505630493,0.625,3.7763993740081787,1.275931715965271,2.9436724185943604,0.5271678566932678
24,35174,3.951798915863037,1.5024646520614624,3.118762493133545,0.5619834661483765,3.893312931060791,1.3631747961044312,3.060561418533325,0.5590222477912903,4.811579704284668,1.8408443927764893,3.9787003993988037,0.6666666865348816,3.8748717308044434,1.343889594078064,3.042142391204834,0.5572066307067871,,,,,,,,,,,,,,,,
25,36581,,,,,,,,,,,,,,,,,4.067461013793945,1.5437493324279785,3.2344810962677,0.577565610408783,3.8150253295898438,1.3072803020477295,2.982271194458008,0.532800018787384,4.765002250671387,1.89436936378479,3.931833505630493,0.625,3.7763993740081787,1.275931715965271,2.9436724185943604,0.5271678566932678
25,36581,4.008975505828857,1.5175046920776367,3.1759531497955322,0.5724517703056335,3.8916938304901123,1.3660070896148682,3.0588066577911377,0.5597777962684631,4.963706016540527,1.8856782913208008,4.129775047302246,0.6938775777816772,3.865802049636841,1.3450303077697754,3.0329411029815674,0.5567162036895752,,,,,,,,,,,,,,,,
26,37988,,,,,,,,,,,,,,,,,4.080365180969238,1.5499200820922852,3.247394561767578,0.5751789808273315,3.8153374195098877,1.3092923164367676,2.9825961589813232,0.5350000262260437,4.798625469207764,1.9173635244369507,3.965451955795288,0.625,3.775007724761963,1.2772220373153687,2.942295551300049,0.529829204082489
26,37988,3.9468612670898438,1.4990121126174927,3.1136786937713623,0.5603305697441101,3.888730525970459,1.3648662567138672,3.0558533668518066,0.5551555752754211,4.9784255027771,1.9093378782272339,4.145114898681641,0.6870748400688171,3.867840051651001,1.3450758457183838,3.0350019931793213,0.5527929067611694,,,,,,,,,,,,,,,,
27,39395,,,,,,,,,,,,,,,,,4.098492622375488,1.555884838104248,3.265519142150879,0.5871121883392334,3.8092727661132812,1.2954987287521362,2.976430892944336,0.5400000214576721,4.819857597351074,1.8538330793380737,3.9866251945495605,0.5972222089767456,3.7662599086761475,1.2623869180679321,2.933436155319214,0.5347083806991577
27,39395,3.956686019897461,1.525382399559021,3.123462438583374,0.5608815550804138,3.8891336917877197,1.3682771921157837,3.0563387870788574,0.5550666451454163,4.827232360839844,1.888988733291626,3.994213342666626,0.6496598720550537,3.8696017265319824,1.3467868566513062,3.0368387699127197,0.553185224533081,,,,,,,,,,,,,,,,
28,40802,,,,,,,,,,,,,,,,,4.084737300872803,1.5497044324874878,3.251758337020874,0.6014319658279419,3.827383518218994,1.307387351989746,2.9945571422576904,0.5314000248908997,4.935755252838135,1.9587353467941284,4.102334499359131,0.6388888955116272,3.785768747329712,1.274469017982483,2.9529669284820557,0.5231758952140808
28,40802,4.003068447113037,1.5181645154953003,3.1699743270874023,0.5493112802505493,3.9068760871887207,1.373708724975586,3.0740833282470703,0.5561333298683167,5.0065484046936035,1.9005367755889893,4.173521041870117,0.6904761791229248,3.882460355758667,1.3532557487487793,3.0496981143951416,0.5548036098480225,,,,,,,,,,,,,,,,
29,42209,,,,,,,,,,,,,,,,,4.192095756530762,1.5897921323776245,3.3588972091674805,0.5990453362464905,3.878868341445923,1.325721025466919,3.0458502769470215,0.5404000282287598,5.064603805541992,1.9376786947250366,4.231107234954834,0.6111111044883728,3.830826997756958,1.291409969329834,2.997833251953125,0.5338212251663208
29,42209,4.022505283355713,1.5402592420578003,3.189213991165161,0.5663911700248718,3.921325445175171,1.3801604509353638,3.088388442993164,0.5575110912322998,4.859023571014404,1.8445334434509277,4.025432109832764,0.6360543966293335,3.898798704147339,1.3592138290405273,3.0659048557281494,0.5555882453918457,,,,,,,,,,,,,,,,
30,43616,,,,,,,,,,,,,,,,,3.928696393966675,1.5040658712387085,3.095775842666626,0.5369928479194641,3.8002254962921143,1.3063496351242065,2.967475175857544,0.5314000248908997,4.9319586753845215,1.9161256551742554,4.098533630371094,0.6527777910232544,3.7702159881591797,1.2782400846481323,2.937490701675415,0.5289421081542969
30,43616,4.064276218414307,1.5390311479568481,3.2314767837524414,0.5746556520462036,3.952995538711548,1.3923659324645996,3.1202337741851807,0.5685333609580994,4.85512113571167,1.898402214050293,4.022298336029053,0.6224489808082581,3.930077075958252,1.3720148801803589,3.0973215103149414,0.5672110319137573,,,,,,,,,,,,,,,,
31,45023,,,,,,,,,,,,,,,,,4.019238471984863,1.5403035879135132,3.1863436698913574,0.5727923512458801,3.8761003017425537,1.333469033241272,3.043339490890503,0.5497999787330627,4.985958099365234,1.903586506843567,4.152844429016113,0.625,3.8450767993927,1.3051444292068481,3.0123329162597656,0.5464626550674438
31,45023,4.062613487243652,1.5333757400512695,3.2292733192443848,0.5807162523269653,3.9705607891082764,1.4026803970336914,3.137707233428955,0.5711555480957031,4.799447059631348,1.9041599035263062,3.9659814834594727,0.6734693646430969,3.950410842895508,1.3838160037994385,3.117615222930908,0.568829357624054,,,,,,,,,,,,,,,,
32,46430,,,,,,,,,,,,,,,,,4.178358554840088,1.5847464799880981,3.3451294898986816,0.5942720770835876,3.9064855575561523,1.341119408607483,3.0734338760375977,0.5490000247955322,4.951387882232666,1.855287790298462,4.117914199829102,0.6666666865348816,3.8645360469818115,1.3102697134017944,3.0315070152282715,0.5429141521453857
32,46430,4.113943099975586,1.5602281093597412,3.2809898853302,0.5658402442932129,4.025219917297363,1.4260003566741943,3.1923434734344482,0.5714222192764282,4.942047595977783,1.9177268743515015,4.108794212341309,0.6428571343421936,4.004105567932129,1.4069632291793823,3.1712398529052734,0.5708891153335571,,,,,,,,,,,,,,,,
33,47837,,,,,,,,,,,,,,,,,4.0976080894470215,1.5699598789215088,3.2644095420837402,0.5632458329200745,3.9511890411376953,1.3704408407211304,3.118138551712036,0.5465999841690063,5.005566596984863,1.880208969116211,4.172449111938477,0.625,3.920745849609375,1.3437607288360596,3.08771014213562,0.5438013076782227
33,47837,4.0748467445373535,1.5632315874099731,3.2415411472320557,0.5768595337867737,4.056595802307129,1.4387342929840088,3.2237672805786133,0.5845777988433838,5.086716651916504,1.9779127836227417,4.253540515899658,0.704081654548645,4.04012393951416,1.4198781251907349,3.2073354721069336,0.583541750907898,,,,,,,,,,,,,,,,
34,49244,,,,,,,,,,,,,,,,,4.19078254699707,1.6075776815414429,3.3579905033111572,0.5680190920829773,3.9904088973999023,1.3758747577667236,3.157900810241699,0.5659999847412109,4.703885555267334,1.812204360961914,3.8711836338043213,0.6388888955116272,3.9603965282440186,1.3473773002624512,3.127915859222412,0.5646485090255737
34,49244,4.152477264404297,1.5973594188690186,3.319451093673706,0.5702479481697083,4.066674709320068,1.4540417194366455,3.2338509559631348,0.5815555453300476,4.790126800537109,1.9126780033111572,3.956519603729248,0.6632652878761292,4.0486063957214355,1.4346706867218018,3.215808629989624,0.5813839435577393,,,,,,,,,,,,,,,,
35,50651,,,,,,,,,,,,,,,,,4.119753837585449,1.6059318780899048,3.2871947288513184,0.6133651733398438,4.025493144989014,1.3885443210601807,3.1930150985717773,0.5893999934196472,5.188109397888184,1.9831442832946777,4.3554911613464355,0.6805555820465088,3.9981689453125,1.3588489294052124,3.165700912475586,0.5857174396514893
35,50651,4.1709370613098145,1.5882738828659058,3.337955951690674,0.5878787636756897,4.099788188934326,1.4687941074371338,3.2668802738189697,0.5880444645881653,5.068227291107178,1.960590124130249,4.235511779785156,0.7312925457954407,4.079497337341309,1.451067566871643,3.2465927600860596,0.5859938263893127,,,,,,,,,,,,,,,,
36,52058,,,,,,,,,,,,,,,,,4.094018459320068,1.6465107202529907,3.260836362838745,0.5871121883392334,4.003093719482422,1.4102911949157715,3.17014217376709,0.5734000205993652,4.859607219696045,1.841095209121704,4.02640962600708,0.5416666865348816,3.9809682369232178,1.3814616203308105,3.148041248321533,0.5726324915885925
36,52058,4.199807167053223,1.6000077724456787,3.366619110107422,0.6066115498542786,4.145559310913086,1.487829327583313,3.3127851486206055,0.5936444401741028,5.016305923461914,1.9619449377059937,4.182652950286865,0.680272102355957,4.128180027008057,1.471008062362671,3.295452833175659,0.5912412405014038,,,,,,,,,,,,,,,,
37,53465,,,,,,,,,,,,,,,,,4.00709867477417,1.632208228111267,3.1742866039276123,0.5966587066650391,4.079355239868164,1.447245478630066,3.246488332748413,0.5842000246047974,4.793649673461914,1.9154022932052612,3.9604203701019287,0.6527777910232544,4.074662685394287,1.422582745552063,3.2417969703674316,0.5819472074508667
37,53465,4.199344158172607,1.600779414176941,3.3665153980255127,0.6060606241226196,4.201265335083008,1.5092523097991943,3.3684804439544678,0.6080889105796814,5.085768222808838,1.9176632165908813,4.253029823303223,0.6938775777816772,4.188685417175293,1.4952147006988525,3.355900764465332,0.6070325374603271,,,,,,,,,,,,,,,,
38,54872,,,,,,,,,,,,,,,,,4.106434345245361,1.6155012845993042,3.2739672660827637,0.6038185954093933,4.012608051300049,1.4318952560424805,3.180189609527588,0.5942000150680542,5.317434310913086,2.0085837841033936,4.485081672668457,0.6666666865348816,3.983052968978882,1.4056257009506226,3.150639295578003,0.592149019241333
38,54872,4.241782188415527,1.6195374727249146,3.4088597297668457,0.5972451567649841,4.215103626251221,1.521880865097046,3.3822553157806396,0.6030222177505493,4.952449798583984,1.923537254333496,4.119638919830322,0.6598639488220215,4.202096462249756,1.507396936416626,3.3692526817321777,0.602716863155365,,,,,,,,,,,,,,,,
39,56279,,,,,,,,,,,,,,,,,4.296257972717285,1.6328015327453613,3.463236093521118,0.6133651733398438,4.3224992752075195,1.5249402523040771,3.489485502243042,0.5879999995231628,5.521364212036133,2.0202298164367676,4.688039779663086,0.6666666865348816,4.305793285369873,1.5070083141326904,3.472785234451294,0.5843867659568787
39,56279,4.277178764343262,1.6329487562179565,3.444131374359131,0.6231405138969421,4.248260974884033,1.5323258638381958,3.415403366088867,0.6119111180305481,5.111756801605225,1.9914072751998901,4.278900146484375,0.6904761791229248,4.233233451843262,1.5167503356933594,3.4004006385803223,0.6097788214683533,,,,,,,,,,,,,,,,
40,57686,,,,,,,,,,,,,,,,,4.219654083251953,1.650579571723938,3.3868000507354736,0.6467780470848083,4.062675952911377,1.4607466459274292,3.2298269271850586,0.6025999784469604,4.906820297241211,1.8718539476394653,4.07385778427124,0.6944444179534912,4.034610271453857,1.4365410804748535,3.201763153076172,0.5970281362533569
40,57686,4.248924255371094,1.662467360496521,3.415956974029541,0.6093664169311523,4.258054256439209,1.5484755039215088,3.4251861572265625,0.6109333038330078,4.945922374725342,1.9203779697418213,4.112812519073486,0.7210884094238281,4.248950004577637,1.5329655408859253,3.416090488433838,0.6094845533370972,,,,,,,,,,,,,,,,
41,59093,,,,,,,,,,,,,,,,,4.07771635055542,1.6063828468322754,3.2447967529296875,0.5942720770835876,4.0748820304870605,1.429057240486145,3.241851329803467,0.5953999757766724,5.272495269775391,2.0555336475372314,4.439553737640381,0.6527777910232544,4.0554962158203125,1.402575969696045,3.2224531173706055,0.594588577747345
41,59093,4.224844932556152,1.6357910633087158,3.391791820526123,0.607713520526886,4.283541202545166,1.5544451475143433,3.4506592750549316,0.62217777967453,4.824333667755127,1.9091172218322754,3.9915144443511963,0.6836734414100647,4.280964374542236,1.542088508605957,3.448101043701172,0.6225785613059998,,,,,,,,,,,,,,,,
