epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
0,234,,,,,,,,,,,,,,,,,23.982582092285156,12.315099716186523,23.149375915527344,0.964200496673584,27.33831214904785,13.722615242004395,26.505084991455078,0.9503999948501587,22.865299224853516,11.28577709197998,22.031986236572266,0.9722222089767456,27.721569061279297,13.892317771911621,26.888343811035156,0.9487691521644592
0,234,28.23905372619629,14.225228309631348,27.405384063720703,0.9493243098258972,31.186735153198242,15.090597152709961,30.3536319732666,0.9389333128929138,28.613676071166992,13.654159545898438,27.78236198425293,0.9375,31.47917938232422,15.186044692993164,30.646093368530273,0.9380505084991455,,,,,,,,,,,,,,,,
1,469,,,,,,,,,,,,,,,,,23.725061416625977,11.426186561584473,22.891345977783203,0.9164677858352661,26.76223373413086,12.561007499694824,25.92843246459961,0.9261999726295471,22.36780548095703,10.481093406677246,21.533884048461914,0.9305555820465088,27.1146240234375,12.699676513671875,26.28082275390625,0.9270347952842712
1,469,19.274768829345703,12.953041076660156,18.4421329498291,0.8648648858070374,23.77898597717285,14.025589942932129,22.945859909057617,0.8733333349227905,19.213342666625977,12.5049467086792,18.3832950592041,0.7916666865348816,24.234783172607422,14.140233993530273,23.40155792236328,0.8752201795578003,,,,,,,,,,,,,,,,
2,704,,,,,,,,,,,,,,,,,13.902854919433594,6.114459991455078,13.069319725036621,0.8424820899963379,15.719107627868652,6.559652328491211,14.885476112365723,0.8808000087738037,11.83854866027832,5.367420673370361,11.005034446716309,0.8888888955116272,15.949847221374512,6.620057582855225,15.11621379852295,0.8842315077781677
2,704,15.146639823913574,12.37543773651123,14.313055992126465,0.8243243098258972,19.75629234313965,13.262969017028809,18.922794342041016,0.8543999791145325,15.367209434509277,12.51363468170166,14.534343719482422,0.8541666865348816,20.21874237060547,13.350661277770996,19.3852481842041,0.8570170402526855,,,,,,,,,,,,,,,,
3,939,,,,,,,,,,,,,,,,,8.539259910583496,3.607316732406616,7.705924987792969,0.7732697129249573,10.69781494140625,4.218478679656982,9.864453315734863,0.8140000104904175,7.790561199188232,3.2794604301452637,6.957411289215088,0.8194444179534912,10.944815635681152,4.290265083312988,10.111454010009766,0.8176979422569275
3,939,9.971367835998535,4.890934944152832,9.137678146362305,0.7837837934494019,12.704788208007812,5.5270538330078125,11.871133804321289,0.8421333432197571,10.172184944152832,5.486210346221924,9.342169761657715,0.8958333134651184,12.97802448272705,5.582913398742676,12.144326210021973,0.8464474678039551,,,,,,,,,,,,,,,,
4,1174,,,,,,,,,,,,,,,,,10.542695999145508,4.121099948883057,9.709321975708008,0.9021479487419128,10.61236572265625,4.072487831115723,9.778858184814453,0.8781999945640564,8.702674865722656,3.353374481201172,7.86911678314209,0.8472222089767456,10.649330139160156,4.0794548988342285,9.815811157226562,0.8764692544937134
4,1174,8.526715278625488,3.9436628818511963,7.693305969238281,0.7770270109176636,10.490194320678711,4.311240196228027,9.656997680664062,0.823199987411499,8.31488037109375,3.627871513366699,7.482973098754883,0.9166666865348816,10.691489219665527,4.352816104888916,9.858291625976562,0.8258954882621765,,,,,,,,,,,,,,,,
