epoch,step,train/av2/brier_fde,train/av2/minADE6,train/av2/minFDE6,train/av2/miss_rate,train/brier_fde,train/minADE6,train/minFDE6,train/miss_rate,train/nuscenes/brier_fde,train/nuscenes/minADE6,train/nuscenes/minFDE6,train/nuscenes/miss_rate,train/waymo/brier_fde,train/waymo/minADE6,train/waymo/minFDE6,train/waymo/miss_rate,val/av2/brier_fde,val/av2/minADE6,val/av2/minFDE6,val/av2/miss_rate,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/waymo/brier_fde,val/waymo/minADE6,val/waymo/minFDE6,val/waymo/miss_rate
0,468,,,,,,,,,,,,,,,,,23.009597778320312,12.032010078430176,22.176042556762695,0.957040548324585,26.3688907623291,13.42792797088623,25.535564422607422,0.9449999928474426,21.70660972595215,11.015862464904785,20.873300552368164,0.9166666865348816,26.755502700805664,13.596163749694824,25.92220115661621,0.944333553314209
0,468,24.702472686767578,13.830791473388672,23.869953155517578,0.9149277806282043,28.070768356323242,14.709339141845703,27.237377166748047,0.9053333401679993,23.996837615966797,12.594976425170898,23.16685676574707,0.8989899158477783,28.439857482910156,14.820979118347168,27.606338500976562,0.9045441150665283,,,,,,,,,,,,,,,,
1,937,,,,,,,,,,,,,,,,,25.203218460083008,11.7418794631958,24.369966506958008,0.921241044998169,27.162715911865234,12.662612915039062,26.329450607299805,0.9368000030517578,24.692474365234375,11.278833389282227,23.859310150146484,0.9722222089767456,27.384246826171875,12.770269393920898,26.550973892211914,0.937680184841156
1,937,16.825084686279297,13.07947826385498,15.992345809936523,0.8186196088790894,21.717756271362305,13.812858581542969,20.88446617126465,0.8479999899864197,16.90321922302246,12.310962677001953,16.06890296936035,0.8484848737716675,22.237791061401367,13.902199745178223,21.404449462890625,0.85069340467453,,,,,,,,,,,,,,,,
2,1406,,,,,,,,,,,,,,,,,20.887866973876953,11.867560386657715,20.054595947265625,0.9284009337425232,22.431304931640625,13.030450820922852,21.59803581237793,0.9175999760627747,18.978626251220703,11.183907508850098,18.145418167114258,0.8888888955116272,22.62986946105957,13.168000221252441,21.796586990356445,0.9170547723770142
2,1406,16.018415451049805,13.033293724060059,15.185922622680664,0.8314606547355652,18.684131622314453,13.447274208068848,17.850791931152344,0.8401333093643188,16.402849197387695,12.400315284729004,15.568923950195312,0.868686854839325,18.962459564208984,13.500612258911133,18.12907600402832,0.8405134081840515,,,,,,,,,,,,,,,,
3,1875,,,,,,,,,,,,,,,,,17.157773971557617,14.636244773864746,16.324552536010742,0.9331742525100708,19.272554397583008,15.069381713867188,18.43931770324707,0.9164000153541565,15.726940155029297,13.70704460144043,14.89370346069336,0.9722222089767456,19.52568817138672,15.13138484954834,18.692445755004883,0.9139499068260193
3,1875,15.18050765991211,13.098872184753418,14.347030639648438,0.8282504081726074,17.74213218688965,13.21308422088623,16.908735275268555,0.83160001039505,16.02329444885254,12.329801559448242,15.189140319824219,0.8888888955116272,18.002676010131836,13.236474990844727,17.169309616088867,0.831071138381958,,,,,,,,,,,,,,,,
4,2344,,,,,,,,,,,,,,,,,8.341156005859375,3.686408758163452,7.507797718048096,0.8114558458328247,9.044422149658203,3.6917383670806885,8.211050033569336,0.7919999957084656,6.785190105438232,3.1794097423553467,5.951758861541748,0.7777777910232544,9.14584732055664,3.70041561126709,8.312478065490723,0.7904191613197327
4,2344,11.892975807189941,8.860710144042969,11.060311317443848,0.812199056148529,14.162220001220703,9.419036865234375,13.328997611999512,0.8271999955177307,11.322994232177734,8.781293869018555,10.489568710327148,0.8383838534355164,14.412274360656738,9.479668617248535,13.578997611999512,0.8284154534339905,,,,,,,,,,,,,,,,
5,2813,,,,,,,,,,,,,,,,,6.73897647857666,2.8864285945892334,5.905540466308594,0.758949875831604,6.898926734924316,2.966430187225342,6.065549373626709,0.7631999850273132,6.194853782653809,2.892969846725464,5.361519813537598,0.7361111044883728,6.9250335693359375,2.9750373363494873,6.091660499572754,0.76402747631073
